id;domain;priority;method;control;scenario;evidence;acceptance;initial_state;source;required_run;result;owner;executed_at;evidence_path;notes;bug_or_commit
ANM-036;16. Máquina de animação;P0;VIS+AUTO;Cobrança de falta possui preparação;Forçar falta direta.;vídeo;"Cobrador ajusta distância, corre, contata e recupera; barreira/reação são legíveis.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-036/;;
ANM-037;16. Máquina de animação;P0;VIS+AUTO;Pênalti possui preparação e contato;Executar disputa e pênalti em jogo.;vídeo;Corrida, pé de apoio, contato, goleiro e resultado permanecem sincronizados.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-037/;;
ANM-038;16. Máquina de animação;P0;VIS;Bote defensivo reconhecível;Forçar tentativa de desarme em pé.;filmstrip;"Extensão da perna coincide com contato ou erro; não troca posse sem gesto.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-038/;;
ANM-039;16. Máquina de animação;P0;VIS;Carrinho reconhecível;Forçar carrinho ganho, faltoso e perdido.;filmstrip;Deslizamento, contato e recuperação diferem entre desfechos.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-039/;;
ANM-040;16. Máquina de animação;P1;VIS;Bloqueio de chute reconhecível;Forçar defensor na linha da bola.;filmstrip;Corpo reage e a deflexão nasce do ponto de contato visível.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-040/;;
ANM-041;16. Máquina de animação;P0;VIS;Goleiro mergulho baixo;Forçar chutes rasteiros nos cantos.;filmstrip;Impulso, extensão, contato e queda correspondem à direção real.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-041/;;
ANM-042;16. Máquina de animação;P0;VIS;Goleiro mergulho alto;Forçar chutes altos nos cantos.;filmstrip;Salto e mãos alcançam a altura projetada sem corpo rotacionado genericamente.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-042/;;
ANM-043;16. Máquina de animação;P0;VIS;Goleiro espalma, encaixa e defende com os pés;Forçar três tipos de defesa.;galeria determinística;Cada resultado possui pose própria e a bola reage no frame de contato.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-043/;;
ANM-044;16. Máquina de animação;P1;VIS;Recuperação após ação;Observar chute, carrinho, salto e mergulho.;vídeo 0.5X;"Atleta retorna à locomoção de forma contínua; nenhuma pose fica presa.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-044/;;
ANM-045;16. Máquina de animação;P0;AUTO+PERF;Animações independem de FPS e velocidade de exibição;Comparar 30/45/60 FPS e 1X/TURBO.;digest de fases + filmstrip;"Contato lógico é único; fase visual escala sem pular permanentemente ações essenciais.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/16_M_quina_de_anima_o/ANM-045/;;
SYN-001;17. Sincronização motor-render;P0;AUTO;Contrato motor-render por ação;Registrar actor, action, target, foot, start, contact, end e outcome.;JSON de eventos visuais;100% das ações críticas possuem contrato completo ou fallback explícito.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-001/;;
SYN-002;17. Sincronização motor-render;P0;AUTO+VIS;Bola sai apenas no contato visual;Comparar passes e chutes frame a frame.;delta temporal contato-saída;"Diferença <=1 frame lógico; nenhuma bola parte antes da preparação terminar.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-002/;;
SYN-003;17. Sincronização motor-render;P0;AUTO+VIS;Domínio ocorre no contato visual;Comparar chegada da bola e pé/corpo receptor.;delta temporal chegada-domínio;Mudança para owner coincide com contato físico visível ou disputa legítima.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-003/;;
SYN-004;17. Sincronização motor-render;P0;AUTO;Owner lógico e aura visual coincidem;Amostrar 10 mil frames com posse.;mismatch count;Zero frame persistente com aura no atleta errado ou dois donos visuais.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-004/;;
SYN-005;17. Sincronização motor-render;P0;AUTO;Bola controlada mantém offset físico plausível;Medir distância e orientação entre bola e portador.;histograma de offset;Offset varia com passada e ação, permanece dentro do envelope físico e não atravessa o corpo.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-005/;;
SYN-006;17. Sincronização motor-render;P0;AUTO;Pé dominante é respeitado quando aplicável;Forçar ações com espaço para escolha do pé.;footUsed vs profile;"A escolha visual segue contrato; exceções de pé fraco são registradas e plausíveis.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-006/;;
SYN-007;17. Sincronização motor-render;P1;AUTO;Pé fraco possui qualidade e animação coerentes;Forçar ação obrigatória no lado fraco.;footUsed, erro e clip;Resultado e pose usam o mesmo pé e não contradizem atributos.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-007/;;
SYN-008;17. Sincronização motor-render;P0;AUTO+VIS;Orientação corporal corresponde ao vetor de ação;Passes, chutes e dribles em múltiplas direções.;erro angular;"Erro no contato dentro do limite; nenhuma ação para trás com corpo apontando ao oposto sem pose específica.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-008/;;
SYN-009;17. Sincronização motor-render;P0;AUTO;Alvo visual é o alvo lógico;Comparar seta/trajetória e target do motor.;coordenadas projetadas;"Diferença apenas da projeção; nenhuma trajetória decorativa aponta para outro destino.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-009/;;
SYN-010;17. Sincronização motor-render;P0;AUTO;Velocidade visual deriva da velocidade física;Amostrar passes, chutes e bolas altas.;curva distância-tempo;Render não acelera, desacelera ou congela a bola independentemente do estado físico.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-010/;;
SYN-011;17. Sincronização motor-render;P0;AUTO;Altura visual deriva de z físico;Amostrar lançamentos, cruzamentos e defesas.;z vs liftY;Relação monotônica, limitada pelo palco e sem inversões de profundidade.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-011/;;
SYN-012;17. Sincronização motor-render;P0;AUTO;Deflexão nasce do contato correto;Forçar bloqueios, traves, goleiro e divididas.;contact actor/position;A mudança de vetor coincide com o objeto responsável e seu ponto de contato.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-012/;;
SYN-013;17. Sincronização motor-render;P0;AUTO;Mudança de posse possui causa observável;Registrar todas as transições de owner.;lista de causas + clips amostrais;Toda mudança nasce de passe recebido, desarme, interceptação, defesa, bola solta ou reinício válido.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-013/;;
SYN-014;17. Sincronização motor-render;P0;AUTO;Sem teleporte de bola para receptor próximo;Forçar passes imprecisos e disputas.;distância por tick + owner changes;Nenhuma correção visual ou lógica encaixa a bola no atleta sem trajetória/contato.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-014/;;
SYN-015;17. Sincronização motor-render;P0;AUTO;Sem teleporte de atleta para contato;Forçar recepções e desarmes no limite de alcance.;distância por tick;Atletas não são deslocados instantaneamente para justificar ação.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-015/;;
SYN-016;17. Sincronização motor-render;P0;AUTO;Evento de chute e estatística coincidem;Comparar emissão, viagem e stats.shots.;event trace;Cada chute válido contabiliza uma vez e possui ação visual correspondente.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-016/;;
SYN-017;17. Sincronização motor-render;P0;AUTO;Evento de passe e estatística coincidem;Comparar emissão, recepção e stats.passes/passOk.;event trace;Cada passe é contabilizado uma vez e o desfecho corresponde ao contato.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-017/;;
SYN-018;17. Sincronização motor-render;P0;AUTO;Gol, placar, narração e animação coincidem;Forçar gols e anulações.;timeline unificada;"Um único gol por lance; comemoração/reinício usa o resultado correto.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-018/;;
SYN-019;17. Sincronização motor-render;P0;AUTO;Defesa do goleiro e trajetória coincidem;Forçar defesas com encaixe, rebote e escanteio.;event trace + clips;Tipo de defesa, pose e destino da bola são iguais em todas as camadas.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-019/;;
SYN-020;17. Sincronização motor-render;P0;AUTO;Falta e contato coincidem;Forçar faltas em diferentes ações.;contato, whistle, evento;A interrupção nasce do duelo correspondente e não de colisão distante.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-020/;;
SYN-021;17. Sincronização motor-render;P0;AUTO;Impedimento e posição coincidem;Forçar linha alta e lançamentos.;snapshot no passe;"Decisão usa instante correto; visual/replay preserva posições relevantes.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-021/;;
SYN-022;17. Sincronização motor-render;P0;AUTO;Reinício e último toque coincidem;Forçar laterais, escanteios e tiros de meta.;lastTouch + restart type;A equipe e o ponto de cobrança correspondem ao evento físico.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-022/;;
SYN-023;17. Sincronização motor-render;P0;AUTO+VIS;Replay reproduz o estado original;Reproduzir 50 lances variados.;digest por frame/replay;Replay não inventa trajetória, dono, pose ou resultado diferente.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-023/;;
SYN-024;17. Sincronização motor-render;P1;VIS;Slow motion preserva contato;Reproduzir ações a 0.5X.;filmstrip;"O contato permanece único e legível; não aparece dupla batida.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-024/;;
SYN-025;17. Sincronização motor-render;P0;AUTO;Velocidade 2X não perde eventos visuais essenciais;Executar partidas em 2X.;coverage de action states;Chutes, gols, cartões e defesas ainda disparam e completam estado visual.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-025/;;
SYN-026;17. Sincronização motor-render;P0;AUTO;TURBO não acumula estados visuais;Executar 5 partidas em 3.6X.;contagem de activeAnimations/VFX;Objetos expiram, ações não ficam presas e eventos críticos continuam reconhecíveis.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-026/;;
SYN-027;17. Sincronização motor-render;P0;AUTO;Pause congela motor e apresentação no mesmo instante;Pausar durante passe, chute e bola alta.;snapshots antes/depois;"Nenhuma camada continua avançando isoladamente; retomar mantém continuidade.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-027/;;
SYN-028;17. Sincronização motor-render;P0;AUTO;Retorno de aba não cria salto de simulação;Ocultar página durante ação e retornar.;timeline visibilitychange;"Fixed step trata lacuna com segurança; não há sequência comprimida ou contato perdido.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-028/;;
SYN-029;17. Sincronização motor-render;P0;AUTO;Resize/rotação preserva estado e alvo;Rotacionar durante viagem da bola.;digest antes/depois;"Mesma simulação e target; apenas projeção é recalculada.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-029/;;
SYN-030;17. Sincronização motor-render;P0;AUTO;Mudança de câmera preserva profundidade causal;Acompanhar bola perto/longe e bola alta.;coordenadas projetadas;Atletas, bola, sombra e contato permanecem ordenados e legíveis.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-030/;;
SYN-031;17. Sincronização motor-render;P1;AUTO;Sombra deriva do ponto de apoio;Observar locomoção, salto e mergulho.;medidas em pixels;Sombra fica no gramado, escala por profundidade e não segue corpo no ar.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-031/;;
SYN-032;17. Sincronização motor-render;P1;AUTO;Rótulos e números derivam da escala de profundidade;Comparar atletas perto e longe.;medidas em pixels;Escala monotônica e limites de legibilidade sem tamanho fixo desconectado.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-032/;;
SYN-033;17. Sincronização motor-render;P0;AUTO;Salvar/carregar preserva contrato visual seguro;Salvar fora e durante estados permitidos.;snapshot e primeiro frame pós-load;"Nenhuma animação ativa inválida; estado é restaurado ou reiniciado de forma explícita.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-033/;;
SYN-034;17. Sincronização motor-render;P0;AUTO;Troca tática não deixa referências visuais órfãs;Alterar formação com a bola em jogo.;cache keys e actor refs;"Todos os jogadores visuais correspondem ao elenco/posição atuais; sem ghost ou cache antigo.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-034/;;
SYN-035;17. Sincronização motor-render;P0;AUTO+VIS;Galeria determinística cobre ações críticas;Executar cenários fixos de passe, chute, drible, tackle, cabeceio e goleiro.;vídeos + JSON por cenário;Resultados repetem e fornecem evidência direta para todos os controles P0 de sincronização.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/17_Sincroniza_o_motor-render/SYN-035/;;
OBS-001;18. Qualidade perceptiva humana;P0;PAINEL HUMANO;Partida não aparenta congelar;Três observadores assistem partidas completas em 1X sem telemetria.;formulários individuais + timestamps;Nenhum observador registra episódio de bola/jogador imóvel sem causa por mais de 3 s percebidos.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-001/;;
OBS-002;18. Qualidade perceptiva humana;P0;PAINEL HUMANO;Drible é reconhecido sem narração;Mostrar clips aleatórios de condução, corte e drible.;taxa de identificação;>=90% das ações de drible são reconhecidas corretamente pelos três observadores.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-002/;;
OBS-003;18. Qualidade perceptiva humana;P0;PAINEL HUMANO;Chute é reconhecido antes da trajetória;Ocultar parte final do lance e mostrar preparação/contato.;taxa de identificação;>=90% reconhecem chute e intensidade aproximada sem depender da seta.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-003/;;
OBS-004;18. Qualidade perceptiva humana;P0;PAINEL HUMANO;Passe e cruzamento são distinguíveis;Mostrar ações sem texto do evento.;taxa de identificação;>=85% distinguem passe curto, lançamento e cruzamento.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-004/;;
OBS-005;18. Qualidade perceptiva humana;P0;PAINEL HUMANO;Defesas do goleiro são distinguíveis;Mostrar encaixe, espalma, mergulho e defesa com os pés.;taxa de identificação;>=85% classificam corretamente cada tipo.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-005/;;
OBS-006;18. Qualidade perceptiva humana;P0;PAINEL HUMANO;A causa da mudança de posse é legível;Mostrar 30 turnovers sem log.;respostas por lance;>=90% identificam passe errado, desarme, interceptação ou defesa responsável.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-006/;;
OBS-007;18. Qualidade perceptiva humana;P0;PAINEL HUMANO;Bola nunca parece colada ou teleportada;Assistir filmstrip e partida normal.;ocorrências por observador;Zero ocorrência confirmada por dois ou mais observadores.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-007/;;
OBS-008;18. Qualidade perceptiva humana;P1;PAINEL HUMANO;Cadência 1X parece futebolística;Comparar com a versão 2D de referência sem identificar versão.;escala Likert + comentários;Mediana >=4/5 e não inferior à referência em mais de 0,5 ponto.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-008/;;
OBS-009;18. Qualidade perceptiva humana;P1;PAINEL HUMANO;Movimentação sem bola é percebida;Observar ataques posicionais e transições.;escala Likert;Mediana >=4/5 para apoio, desmarque, recomposição e marcação.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-009/;;
OBS-010;18. Qualidade perceptiva humana;P0;PAINEL HUMANO;4-2-4 ofensivo recebe resposta defensiva visível;Assistir cenário dirigido.;mapa de observação;"Todos identificam cobertura, marcação ou superioridade explorada; nenhum atacante fica sistemicamente ignorado.";PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-010/;;
OBS-011;18. Qualidade perceptiva humana;P1;PAINEL HUMANO;Bloco baixo não produz jogo morto;Assistir 10 minutos de posse contra retranca.;timestamps de dead air;Nenhum período repetitivo >8 s reais sem progressão, disputa ou intenção aparente.;PENDENTE R14;EXTENSÃO R14;True;PENDENTE;;;evidence/18_Qualidade_perceptiva_humana/OBS-011/;;
